order_id,customer_id,sku_id,data_pedido,canal,categoria,produto,quantidade,preco_unitario,receita_bruta,desconto_reais,receita_liquida,custo_produto,custo_frete,metodo_pagamento,status_pagamento,margem_contribuicao,tempo_entrega_real,devolvido,motivo_devolucao
ORD-071578,CLI-01729,SKU-02258,2023-03-15 08:40:28,Email Marketing,Lifestyle,Kit Chá Artesanal Bege,3,209.39,628.17,236.17,392.0,217.69,0.0,PIX,Aprovado,174.31,4,False,Não se aplica
ORD-009373,CLI-12742,SKU-04488,2023-03-15 08:46:19,TikTok Ads,Acessórios,Lenço Edição Limitada Branco,6,257.2,1543.2,0.0,1543.2,497.69,0.0,Cartão de Crédito,Aprovado,1045.51,11,False,Não se aplica
ORD-058910,CLI-09365,SKU-02793,2023-03-15 08:56:32,Instagram Ads,Beleza,Condicionador Sustentável Preto,5,283.14,1415.7,276.54,1139.16,704.11,0.0,Cartão de Crédito,Aprovado,435.05,4,False,Não se aplica
ORD-079299,CLI-04627,SKU-02499,2023-03-15 09:04:00,Instagram Ads,Beleza,Perfume Clássico Nude,5,322.53,1612.65,0.0,1612.65,741.65,0.0,Cartão de Crédito,Aprovado,871.0,13,False,Não se aplica
ORD-059908,CLI-11830,SKU-01670,2023-03-15 09:06:43,Orgânico,Lifestyle,Espelho de Mesa Sport Nude,4,243.85,975.4,0.0,975.4,400.33,0.0,Boleto,Cancelado,575.07,9,False,Não se aplica
ORD-065338,CLI-01729,SKU-04664,2023-03-15 09:08:29,Instagram Ads,Beleza,Sérum Facial Sport Preto,5,343.38,1716.9,0.0,1716.9,722.36,0.0,Cartão de Crédito,Aprovado,994.54,12,False,Não se aplica
ORD-051841,CLI-11830,SKU-03678,2023-03-15 09:24:58,Email Marketing,Acessórios,Colar Básico Branco,4,197.07,788.28,0.0,788.28,294.22,0.0,PIX,Aguardando,494.06,13,False,Não se aplica
ORD-014503,CLI-01729,SKU-04879,2023-03-15 09:27:36,Influenciador,Acessórios,Bolsa de Couro Sport Verde,4,155.53,622.12,0.0,622.12,249.36,0.0,Cartão de Crédito,Aprovado,372.76,8,True,Não gostei
ORD-030104,CLI-14211,SKU-00953,2023-03-15 09:28:46,Instagram Ads,Moda,Regata Básico Preto,5,202.58,1012.9,186.26,826.64,489.71,0.0,PIX,Aprovado,336.93,4,False,Não se aplica
ORD-072790,CLI-11830,SKU-00944,2023-03-15 09:29:16,Google Ads,Beleza,Kit Skincare Delicado Nude,4,131.67,526.68,0.0,526.68,215.22,0.0,PIX,Aprovado,311.46,13,False,Não se aplica
ORD-055927,CLI-11830,SKU-01103,2023-03-15 09:36:34,Google Ads,Lifestyle,Planta Artificial Moderno Verde,5,204.5,1022.5,0.0,1022.5,307.59,0.0,Cartão de Crédito,Aprovado,714.91,1,False,Não se aplica
ORD-038291,CLI-11830,SKU-04038,2023-03-15 09:37:47,TikTok Ads,Acessórios,Cinto Clássico Preto,6,276.25,1657.5,508.83,1148.67,525.2,0.0,Boleto,Aprovado,623.47,13,False,Não se aplica
ORD-068593,CLI-12360,SKU-04397,2023-03-15 09:40:33,Instagram Ads,Acessórios,Colar Premium Branco,4,235.53,942.12,0.0,942.12,419.98,0.0,PIX,Aprovado,522.14,8,False,Não se aplica
ORD-014998,CLI-11830,SKU-04792,2023-03-15 09:52:08,Orgânico,Beleza,Esfoliante Básico Azul,3,261.15,783.45,0.0,783.45,368.21,0.0,Cartão de Crédito,Aprovado,415.24,11,False,Não se aplica
ORD-025689,CLI-14211,SKU-02927,2023-03-15 09:53:52,Orgânico,Lifestyle,Almofada Premium Preto,3,52.4,157.2,0.0,157.2,56.92,30.04,PIX,Aprovado,70.24,5,False,Não se aplica
ORD-065099,CLI-14025,SKU-03984,2023-03-15 10:02:47,Google Ads,Acessórios,Colar Exclusivo Vermelho,6,166.62,999.72,374.31,625.41,375.06,0.0,Boleto,Aprovado,250.35,12,False,Não se aplica
ORD-024972,CLI-04627,SKU-03823,2023-03-15 10:09:19,Marketplace,Beleza,Base Líquida Sustentável Dourado,4,281.25,1125.0,0.0,1125.0,481.18,34.41,Cartão de Crédito,Aprovado,609.41,17,False,Não se aplica
ORD-023687,CLI-14211,SKU-01493,2023-03-15 10:10:00,TikTok Ads,Moda,Blusa de Tricô Premium Prata,3,184.99,554.97,188.95,366.02,236.07,0.0,PIX,Aprovado,129.95,2,False,Não se aplica
ORD-029966,CLI-01729,SKU-02890,2023-03-15 10:14:33,Marketplace,Beleza,Batom Exclusivo Azul,6,45.48,272.88,57.86,215.02,103.81,52.75,Cartão de Crédito,Aprovado,58.46,7,False,Não se aplica
ORD-051680,CLI-14211,SKU-02764,2023-03-15 10:17:27,Orgânico,Acessórios,Meias Luxo Preto,5,230.16,1150.8,0.0,1150.8,427.94,0.0,Cartão de Crédito,Aprovado,722.86,8,False,Não se aplica
ORD-061808,CLI-03910,SKU-01006,2023-03-15 10:23:52,Instagram Ads,Acessórios,Carteira Artesanal Bege,2,194.46,388.92,0.0,388.92,121.17,0.0,PIX,Aprovado,267.75,12,False,Não se aplica
ORD-055410,CLI-03277,SKU-02574,2023-03-15 10:44:19,Google Ads,Beleza,Esfoliante Artesanal Branco,3,140.07,420.21,34.94,385.27,153.42,0.0,Cartão de Crédito,Aprovado,231.85,4,False,Não se aplica
ORD-061311,CLI-08777,SKU-00782,2023-03-15 10:54:30,Google Ads,Beleza,Sérum Facial Oversize Azul,4,516.16,2064.64,0.0,2064.64,847.82,0.0,Cartão de Crédito,Cancelado,1216.82,9,False,Não se aplica
ORD-066047,CLI-01729,SKU-03178,2023-03-15 10:55:08,Google Ads,Moda,Camiseta Edição Limitada Prata,6,187.08,1122.48,0.0,1122.48,518.92,0.0,Cartão de Crédito,Aprovado,603.56,6,False,Não se aplica
ORD-002781,CLI-11830,SKU-03913,2023-03-15 10:56:29,Email Marketing,Lifestyle,Planta Artificial Premium Dourado,1,225.34,225.34,0.0,225.34,70.24,40.67,PIX,Aprovado,114.43,4,False,Não se aplica
ORD-007337,CLI-11830,SKU-01800,2023-03-15 10:56:54,Instagram Ads,Moda,Camiseta Edição Limitada Nude,5,270.97,1354.85,151.11,1203.74,456.68,0.0,PIX,Aprovado,747.06,5,False,Não se aplica
ORD-007914,CLI-11830,SKU-02030,2023-03-15 11:27:42,Google Ads,Beleza,Protetor Solar Premium Azul,5,73.03,365.15,0.0,365.15,118.95,0.0,PIX,Cancelado,246.2,13,False,Não se aplica
ORD-007257,CLI-11830,SKU-00301,2023-03-15 11:30:38,Email Marketing,Beleza,Sombra Clássico Branco,3,135.74,407.22,107.77,299.45,171.09,0.0,PIX,Aprovado,128.36,13,True,Produto com defeito
ORD-072524,CLI-08001,SKU-03283,2023-03-15 11:43:20,TikTok Ads,Beleza,Condicionador Básico Branco,4,341.03,1364.12,0.0,1364.12,518.77,0.0,PIX,Aprovado,845.35,4,True,Produto com defeito
ORD-024035,CLI-10455,SKU-03469,2023-03-15 11:57:51,Google Ads,Moda,Saia Oversize Preto,5,226.4,1132.0,0.0,1132.0,418.74,0.0,PIX,Aprovado,713.26,12,False,Não se aplica
ORD-054514,CLI-12360,SKU-04834,2023-03-15 12:04:01,Orgânico,Moda,Shorts Exclusivo Rosa,6,430.99,2585.94,0.0,2585.94,919.44,0.0,Cartão de Crédito,Aprovado,1666.5,9,False,Não se aplica
ORD-058498,CLI-14738,SKU-01727,2023-03-15 12:07:19,TikTok Ads,Beleza,Creme Hidratante Clássico Nude,3,99.12,297.36,117.25,180.11,92.27,33.24,Cartão de Crédito,Aprovado,54.6,7,False,Não se aplica
ORD-029344,CLI-01729,SKU-01905,2023-03-15 12:09:28,Instagram Ads,Acessórios,Chapéu Sport Vermelho,4,129.83,519.32,37.91,481.41,194.94,0.0,PIX,Aprovado,286.47,13,True,Tamanho errado
ORD-067748,CLI-11830,SKU-04216,2023-03-15 12:10:21,Marketplace,Acessórios,Carteira Clássico Prata,5,234.35,1171.75,279.46,892.29,516.49,6.64,Boleto,Aguardando,369.16,10,True,Arrependimento
ORD-066628,CLI-12742,SKU-03756,2023-03-15 12:10:54,Influenciador,Beleza,Perfume Premium Prata,5,180.33,901.65,0.0,901.65,342.21,0.0,Cartão de Crédito,Aprovado,559.44,2,False,Não se aplica
ORD-046894,CLI-11830,SKU-01551,2023-03-15 12:22:46,Marketplace,Beleza,Kit Skincare Artesanal Preto,2,193.77,387.54,45.73,341.81,142.56,35.17,PIX,Aprovado,164.08,15,True,Não gostei
ORD-031433,CLI-01729,SKU-00593,2023-03-15 12:30:29,Google Ads,Lifestyle,Kit Chá Premium Vermelho,1,265.12,265.12,0.0,265.12,94.07,0.0,Cartão de Crédito,Aprovado,171.05,4,False,Não se aplica
ORD-045639,CLI-01729,SKU-00036,2023-03-15 12:40:28,TikTok Ads,Beleza,Batom Edição Limitada Azul,5,189.32,946.6,0.0,946.6,449.42,0.0,PIX,Aprovado,497.18,2,False,Não se aplica
ORD-003809,CLI-11830,SKU-02061,2023-03-15 12:51:39,Google Ads,Moda,Saia Premium Azul,2,238.78,477.56,0.0,477.56,179.04,0.0,Cartão de Crédito,Cancelado,298.52,3,False,Não se aplica
ORD-050135,CLI-01729,SKU-04822,2023-03-15 12:56:10,Google Ads,Beleza,Máscara de Cílios Luxo Bege,1,90.11,90.11,0.0,90.11,34.03,16.81,Cartão de Crédito,Aprovado,39.27,7,False,Não se aplica
ORD-067436,CLI-02034,SKU-02125,2023-03-15 13:15:16,Instagram Ads,Moda,Vestido Edição Limitada Branco,3,69.91,209.73,70.77,138.96,63.46,59.48,Cartão de Crédito,Aprovado,16.02,10,False,Não se aplica
ORD-018550,CLI-01729,SKU-03867,2023-03-15 13:20:40,Google Ads,Lifestyle,Difusor Edição Limitada Azul,6,101.81,610.86,0.0,610.86,257.25,0.0,Cartão de Crédito,Aprovado,353.61,7,False,Não se aplica
ORD-025721,CLI-14738,SKU-02042,2023-03-15 13:21:26,Google Ads,Beleza,Sombra Básico Branco,4,63.32,253.28,0.0,253.28,104.21,0.0,Cartão de Crédito,Aprovado,149.07,1,False,Não se aplica
ORD-057535,CLI-01729,SKU-00123,2023-03-15 13:31:50,Email Marketing,Moda,Regata Exclusivo Dourado,5,46.67,233.35,0.0,233.35,101.42,44.55,Boleto,Aprovado,87.38,4,False,Não se aplica
ORD-078584,CLI-14837,SKU-01664,2023-03-15 13:46:27,Instagram Ads,Beleza,Sombra Moderno Preto,5,318.62,1593.1,307.89,1285.21,618.93,0.0,PIX,Aprovado,666.28,9,False,Não se aplica
ORD-038542,CLI-11830,SKU-03016,2023-03-15 13:49:47,Influenciador,Acessórios,Carteira Artesanal Vermelho,2,198.51,397.02,0.0,397.02,137.29,0.0,PIX,Aprovado,259.73,12,True,Não gostei
ORD-078347,CLI-01729,SKU-04393,2023-03-15 13:52:01,TikTok Ads,Beleza,Máscara de Cílios Moderno Nude,1,152.83,152.83,0.0,152.83,75.17,51.9,Boleto,Aprovado,25.76,11,False,Não se aplica
ORD-028140,CLI-11830,SKU-00492,2023-03-15 13:54:51,Orgânico,Moda,Saia Clássico Branco,3,267.62,802.86,0.0,802.86,257.72,0.0,Cartão de Crédito,Aprovado,545.14,7,True,Arrependimento
ORD-057004,CLI-12360,SKU-04745,2023-03-15 13:57:55,Influenciador,Lifestyle,Relógio de Parede Sport Azul,4,120.48,481.92,188.78,293.14,163.84,0.0,PIX,Aprovado,129.3,11,False,Não se aplica
ORD-037105,CLI-11830,SKU-01357,2023-03-15 14:19:19,Influenciador,Beleza,Protetor Solar Premium Rosa,5,211.65,1058.25,0.0,1058.25,416.35,0.0,Vale-Troca,Aprovado,641.9,9,True,Tamanho errado
ORD-038375,CLI-11830,SKU-01649,2023-03-15 14:37:34,Influenciador,Beleza,Blush Artesanal Prata,4,266.69,1066.76,93.61,973.15,330.41,0.0,Cartão de Crédito,Aprovado,642.74,8,False,Não se aplica
ORD-066002,CLI-02474,SKU-02287,2023-03-15 14:40:03,Orgânico,Beleza,Blush Sustentável Dourado,1,217.07,217.07,0.0,217.07,81.47,54.44,Cartão de Crédito,Aprovado,81.16,14,False,Não se aplica
ORD-022426,CLI-11830,SKU-01418,2023-03-15 14:42:02,Influenciador,Beleza,Protetor Solar Luxo Verde,2,761.71,1523.42,0.0,1523.42,676.25,0.0,Cartão de Crédito,Aprovado,847.17,13,False,Não se aplica
ORD-069944,CLI-02924,SKU-04229,2023-03-15 14:46:33,Google Ads,Lifestyle,Caderno Edição Limitada Prata,5,237.77,1188.85,0.0,1188.85,442.36,0.0,Boleto,Aguardando,746.49,7,False,Não se aplica
ORD-010395,CLI-10455,SKU-00665,2023-03-15 14:50:19,Instagram Ads,Acessórios,Carteira Básico Nude,2,252.63,505.26,119.75,385.51,199.39,0.0,Cartão de Crédito,Aprovado,186.12,2,False,Não se aplica
ORD-064973,CLI-03910,SKU-01476,2023-03-15 14:54:23,Marketplace,Moda,Calça Jeans Artesanal Dourado,5,138.35,691.75,265.49,426.26,290.84,24.16,PIX,Aprovado,111.26,8,False,Não se aplica
ORD-048990,CLI-06351,SKU-00945,2023-03-15 14:59:40,Email Marketing,Moda,Blusa de Tricô Moderno Bege,3,290.89,872.67,0.0,872.67,364.35,0.0,Cartão de Crédito,Aprovado,508.32,8,False,Não se aplica
ORD-046533,CLI-01729,SKU-01260,2023-03-15 15:13:03,Google Ads,Acessórios,Lenço Artesanal Prata,6,342.37,2054.22,0.0,2054.22,948.18,0.0,Cartão de Crédito,Aprovado,1106.04,13,True,Arrependimento
ORD-073248,CLI-01729,SKU-03342,2023-03-15 15:30:28,Email Marketing,Lifestyle,Espelho de Mesa Clássico Nude,5,180.65,903.25,0.0,903.25,342.03,0.0,PIX,Aprovado,561.22,7,False,Não se aplica
ORD-054570,CLI-01729,SKU-03526,2023-03-15 16:10:41,Email Marketing,Beleza,Perfume Luxo Vermelho,2,310.44,620.88,77.61,543.27,225.49,0.0,PIX,Aprovado,317.78,5,False,Não se aplica
ORD-042138,CLI-11830,SKU-04703,2023-03-15 16:22:28,Orgânico,Lifestyle,Kit Chá Slim Prata,3,146.39,439.17,0.0,439.17,195.46,0.0,Cartão de Crédito,Cancelado,243.71,2,False,Não se aplica
ORD-040772,CLI-01729,SKU-00113,2023-03-15 16:26:02,Google Ads,Acessórios,Bolsa de Couro Luxo Branco,1,222.67,222.67,24.41,198.26,107.02,57.71,Boleto,Aprovado,33.53,10,True,Arrependimento
ORD-061412,CLI-11830,SKU-02732,2023-03-15 16:26:49,Influenciador,Moda,Regata Artesanal Vermelho,5,345.53,1727.65,0.0,1727.65,646.08,0.0,Cartão de Crédito,Aguardando,1081.57,11,False,Não se aplica
ORD-031788,CLI-12742,SKU-00705,2023-03-15 16:33:05,Instagram Ads,Acessórios,Carteira Sustentável Bege,2,195.39,390.78,43.12,347.66,173.96,0.0,Cartão de Crédito,Aprovado,173.7,3,False,Não se aplica
ORD-042177,CLI-10455,SKU-04985,2023-03-15 16:38:55,Google Ads,Acessórios,Bolsa de Couro Urban Bege,3,257.02,771.06,191.15,579.91,280.05,0.0,PIX,Aprovado,299.86,12,False,Não se aplica
ORD-039681,CLI-14211,SKU-02520,2023-03-15 16:46:32,Marketplace,Lifestyle,Caderno Sustentável Branco,6,138.21,829.26,0.0,829.26,409.59,53.0,Cartão de Crédito,Aprovado,366.67,12,False,Não se aplica
ORD-077875,CLI-14211,SKU-04803,2023-03-15 16:56:07,Marketplace,Lifestyle,Relógio de Parede Edição Limitada Branco,4,69.05,276.2,0.0,276.2,96.72,41.86,Cartão de Crédito,Aprovado,137.62,8,False,Não se aplica
ORD-063093,CLI-12360,SKU-02790,2023-03-15 17:07:01,Marketplace,Moda,Regata Clássico Verde,6,417.45,2504.7,0.0,2504.7,962.33,22.35,Cartão de Crédito,Aprovado,1520.02,6,True,Produto com defeito
ORD-059865,CLI-11830,SKU-02721,2023-03-15 17:09:57,TikTok Ads,Acessórios,Pochete Sport Verde,4,130.24,520.96,0.0,520.96,218.81,0.0,PIX,Cancelado,302.15,6,False,Não se aplica
ORD-055151,CLI-13668,SKU-00490,2023-03-15 17:23:44,Marketplace,Moda,Moletom Sport Vermelho,2,229.38,458.76,0.0,458.76,161.54,20.8,Cartão de Crédito,Cancelado,276.42,15,False,Não se aplica
ORD-053010,CLI-14211,SKU-03341,2023-03-15 17:32:19,Influenciador,Moda,Shorts Moderno Azul,5,738.08,3690.4,0.0,3690.4,1776.38,0.0,Boleto,Aprovado,1914.02,5,False,Não se aplica
ORD-054860,CLI-01729,SKU-02902,2023-03-15 17:37:57,Orgânico,Beleza,Sérum Facial Urban Verde,1,90.15,90.15,31.44,58.71,29.63,36.08,Cartão de Crédito,Aprovado,-7.0,7,False,Não se aplica
ORD-058495,CLI-06160,SKU-04412,2023-03-15 17:40:21,TikTok Ads,Beleza,Kit Skincare Artesanal Rosa,3,316.44,949.32,196.35,752.97,463.11,0.0,PIX,Aprovado,289.86,5,True,Tamanho errado
ORD-044974,CLI-11830,SKU-03424,2023-03-15 17:49:20,Email Marketing,Moda,Shorts Básico Dourado,3,344.97,1034.91,0.0,1034.91,413.68,0.0,PIX,Aprovado,621.23,14,False,Não se aplica
ORD-003663,CLI-01729,SKU-03135,2023-03-15 18:01:25,Orgânico,Beleza,Perfume Premium Azul,4,177.44,709.76,136.37,573.39,333.23,0.0,Cartão de Crédito,Aguardando,240.16,2,False,Não se aplica
ORD-005502,CLI-14738,SKU-02611,2023-03-15 18:12:28,Orgânico,Moda,Vestido Exclusivo Preto,1,237.06,237.06,0.0,237.06,108.7,31.03,PIX,Aprovado,97.33,12,False,Não se aplica
ORD-075875,CLI-01729,SKU-04862,2023-03-15 18:28:28,Influenciador,Beleza,Condicionador Básico Rosa,2,143.98,287.96,61.1,226.86,142.14,23.99,Cartão de Crédito,Aprovado,60.73,9,False,Não se aplica
ORD-069923,CLI-01729,SKU-02294,2023-03-15 18:29:41,TikTok Ads,Moda,Moletom Moderno Vermelho,3,463.07,1389.21,0.0,1389.21,558.54,0.0,Cartão de Crédito,Aprovado,830.67,1,False,Não se aplica
ORD-030600,CLI-11830,SKU-03627,2023-03-15 18:35:33,TikTok Ads,Beleza,Condicionador Artesanal Nude,4,242.48,969.92,328.93,640.99,472.4,0.0,Boleto,Aprovado,168.59,3,True,Arrependimento
ORD-003994,CLI-01729,SKU-02406,2023-03-15 18:38:13,Influenciador,Beleza,Perfume Urban Rosa,3,357.83,1073.49,398.43,675.06,332.53,0.0,Cartão de Crédito,Aprovado,342.53,6,True,Tamanho errado
ORD-011624,CLI-11830,SKU-04342,2023-03-15 18:41:21,Orgânico,Moda,Regata Delicado Nude,5,172.69,863.45,0.0,863.45,315.95,0.0,Cartão de Crédito,Aprovado,547.5,9,False,Não se aplica
ORD-003959,CLI-01729,SKU-02708,2023-03-15 18:57:14,Influenciador,Beleza,Condicionador Edição Limitada Dourado,2,298.66,597.32,0.0,597.32,211.12,0.0,PIX,Aprovado,386.2,14,True,Não gostei
ORD-035027,CLI-06351,SKU-01418,2023-03-15 19:02:48,Orgânico,Beleza,Protetor Solar Luxo Verde,3,459.78,1379.34,0.0,1379.34,644.68,0.0,Cartão de Crédito,Aprovado,734.66,11,True,Não gostei
ORD-039776,CLI-04627,SKU-02456,2023-03-15 19:13:38,TikTok Ads,Lifestyle,Almofada Clássico Verde,4,277.29,1109.16,0.0,1109.16,403.72,0.0,PIX,Aprovado,705.44,4,False,Não se aplica
ORD-045934,CLI-06014,SKU-02995,2023-03-15 19:21:11,Instagram Ads,Moda,Camisa Social Sustentável Prata,5,226.65,1133.25,0.0,1133.25,494.78,0.0,PIX,Aprovado,638.47,6,False,Não se aplica
ORD-005288,CLI-11830,SKU-02723,2023-03-15 19:29:55,Instagram Ads,Lifestyle,Difusor Oversize Bege,1,83.31,83.31,22.41,60.9,35.89,20.27,PIX,Aprovado,4.74,14,False,Não se aplica
ORD-042009,CLI-01729,SKU-01471,2023-03-15 19:44:55,Influenciador,Moda,Vestido Sustentável Branco,5,313.95,1569.75,512.42,1057.33,730.24,0.0,PIX,Aprovado,327.09,10,False,Não se aplica
ORD-015726,CLI-00583,SKU-04946,2023-03-15 19:47:27,Orgânico,Beleza,Batom Slim Verde,5,465.63,2328.15,145.32,2182.83,993.34,0.0,Cartão de Crédito,Aprovado,1189.49,1,False,Não se aplica
ORD-036284,CLI-11830,SKU-00458,2023-03-15 19:53:54,Email Marketing,Acessórios,Carteira Sustentável Branco,3,290.46,871.38,73.85,797.53,301.83,0.0,PIX,Aprovado,495.7,13,False,Não se aplica
ORD-012364,CLI-11830,SKU-04410,2023-03-15 19:55:55,Google Ads,Acessórios,Carteira Exclusivo Prata,6,72.65,435.9,58.35,377.55,139.49,0.0,Cartão de Crédito,Aprovado,238.06,3,False,Não se aplica
ORD-073314,CLI-01729,SKU-01398,2023-03-15 20:04:20,Instagram Ads,Beleza,Sérum Facial Premium Prata,5,486.67,2433.35,875.27,1558.08,950.02,0.0,Boleto,Aprovado,608.06,1,False,Não se aplica
ORD-065760,CLI-12360,SKU-01988,2023-03-15 20:17:28,Google Ads,Beleza,Perfume Delicado Dourado,5,138.72,693.6,0.0,693.6,269.38,0.0,PIX,Aprovado,424.22,2,False,Não se aplica
ORD-039286,CLI-08777,SKU-02416,2023-03-15 20:23:59,Orgânico,Acessórios,Cinto Clássico Dourado,4,119.53,478.12,0.0,478.12,214.36,0.0,Cartão de Crédito,Aprovado,263.76,5,False,Não se aplica
ORD-012371,CLI-11830,SKU-00140,2023-03-15 20:27:10,Orgânico,Moda,Calça Jeans Exclusivo Preto,2,130.28,260.56,0.0,260.56,109.15,0.0,PIX,Aprovado,151.41,9,False,Não se aplica
ORD-006210,CLI-11830,SKU-03208,2023-03-15 20:44:03,Marketplace,Moda,Camisa Social Artesanal Preto,2,91.55,183.1,45.32,137.78,90.4,13.94,Cartão de Crédito,Aprovado,33.44,13,False,Não se aplica
ORD-013326,CLI-11830,SKU-00188,2023-03-15 21:15:38,Marketplace,Beleza,Máscara de Cílios Sustentável Branco,6,234.73,1408.38,0.0,1408.38,501.25,45.84,Vale-Troca,Aprovado,861.29,6,False,Não se aplica
ORD-049926,CLI-01729,SKU-01891,2023-03-15 21:37:03,Email Marketing,Moda,Jaqueta Sport Dourado,6,163.78,982.68,0.0,982.68,418.73,0.0,PIX,Aprovado,563.95,7,True,Não gostei
ORD-002563,CLI-07163,SKU-02235,2023-03-15 21:52:07,Email Marketing,Lifestyle,Luminária Oversize Vermelho,4,210.99,843.96,0.0,843.96,365.27,0.0,Cartão de Crédito,Aprovado,478.69,6,False,Não se aplica
ORD-039510,CLI-02924,SKU-02215,2023-03-15 22:13:01,Marketplace,Lifestyle,Espelho de Mesa Luxo Preto,5,143.93,719.65,0.0,719.65,310.56,41.63,PIX,Aprovado,367.46,8,True,Tamanho errado
ORD-064633,CLI-11830,SKU-02070,2023-03-15 22:19:34,Influenciador,Moda,Vestido Clássico Verde,6,742.52,4455.12,711.94,3743.18,2125.38,0.0,Boleto,Aprovado,1617.8,7,True,Tamanho errado
ORD-058962,CLI-08289,SKU-00201,2023-03-15 22:24:36,Marketplace,Lifestyle,Espelho de Mesa Moderno Dourado,1,168.62,168.62,49.5,119.12,65.85,22.25,Cartão de Crédito,Aprovado,31.02,16,False,Não se aplica
ORD-037088,CLI-11830,SKU-01978,2023-03-15 22:27:33,Email Marketing,Moda,Moletom Premium Vermelho,5,125.16,625.8,0.0,625.8,212.11,0.0,Boleto,Aprovado,413.69,8,False,Não se aplica
ORD-055307,CLI-02474,SKU-01535,2023-03-15 22:40:03,Email Marketing,Lifestyle,Relógio de Parede Urban Vermelho,4,139.47,557.88,0.0,557.88,175.2,0.0,Cartão de Crédito,Aprovado,382.68,7,False,Não se aplica
ORD-006153,CLI-11830,SKU-00951,2023-03-15 22:51:07,Orgânico,Acessórios,Chapéu Premium Nude,6,195.37,1172.22,188.68,983.54,543.79,0.0,Cartão de Crédito,Aprovado,439.75,1,False,Não se aplica
ORD-024272,CLI-01729,SKU-04847,2023-03-15 22:54:12,Instagram Ads,Acessórios,Pochete Luxo Vermelho,5,108.72,543.6,0.0,543.6,199.3,0.0,PIX,Aprovado,344.3,11,True,Tamanho errado
ORD-046224,CLI-01729,SKU-02541,2023-03-15 22:55:08,Marketplace,Lifestyle,Almofada Sustentável Vermelho,6,207.36,1244.16,0.0,1244.16,386.24,23.34,PIX,Aprovado,834.58,6,False,Não se aplica
ORD-047501,CLI-11830,SKU-00287,2023-03-15 23:03:56,Orgânico,Moda,Moletom Moderno Nude,1,98.6,98.6,0.0,98.6,42.09,39.54,Cartão de Crédito,Aprovado,16.97,8,False,Não se aplica
ORD-059478,CLI-12742,SKU-02895,2023-03-15 23:17:31,Email Marketing,Beleza,Creme Hidratante Oversize Prata,3,194.2,582.6,168.13,414.47,209.15,0.0,PIX,Aprovado,205.32,10,True,Arrependimento
ORD-019138,CLI-04627,SKU-03906,2023-03-15 23:30:02,Google Ads,Beleza,Protetor Solar Edição Limitada Azul,2,276.67,553.34,74.43,478.91,259.2,0.0,PIX,Aprovado,219.71,3,True,Não gostei
ORD-031157,CLI-01729,SKU-01599,2023-03-16 00:07:11,Marketplace,Moda,Saia Urban Preto,4,321.44,1285.76,0.0,1285.76,613.03,35.55,Cartão de Crédito,Aprovado,637.18,14,False,Não se aplica
ORD-049974,CLI-01729,SKU-01641,2023-03-16 00:11:52,Google Ads,Beleza,Kit Skincare Slim Prata,5,191.04,955.2,0.0,955.2,443.07,0.0,PIX,Aprovado,512.13,1,True,Arrependimento
ORD-050426,CLI-06160,SKU-04572,2023-03-16 00:13:43,Influenciador,Beleza,Óleo Corporal Slim Dourado,5,230.87,1154.35,0.0,1154.35,346.49,0.0,Cartão de Crédito,Aprovado,807.86,9,False,Não se aplica
ORD-038079,CLI-14211,SKU-03255,2023-03-16 00:19:55,Email Marketing,Moda,Shorts Edição Limitada Bege,2,168.32,336.64,39.79,296.85,137.62,0.0,Cartão de Crédito,Aprovado,159.23,2,False,Não se aplica
ORD-016596,CLI-03910,SKU-01241,2023-03-16 00:22:16,Instagram Ads,Beleza,Base Líquida Sustentável Dourado,4,167.43,669.72,0.0,669.72,275.1,0.0,Cartão de Crédito,Aprovado,394.62,14,False,Não se aplica
ORD-006812,CLI-11830,SKU-00969,2023-03-16 00:22:41,Instagram Ads,Moda,Camisa Social Sustentável Prata,5,200.79,1003.95,0.0,1003.95,393.72,0.0,Boleto,Aprovado,610.23,10,False,Não se aplica
ORD-012083,CLI-08001,SKU-00664,2023-03-16 00:30:18,Instagram Ads,Acessórios,Colar Sustentável Verde,3,239.99,719.97,0.0,719.97,244.92,0.0,Boleto,Cancelado,475.05,5,False,Não se aplica
ORD-057369,CLI-11830,SKU-03293,2023-03-16 00:31:48,Google Ads,Moda,Vestido Delicado Preto,2,181.37,362.74,0.0,362.74,157.31,0.0,Cartão de Crédito,Aprovado,205.43,3,False,Não se aplica
ORD-052638,CLI-11830,SKU-04708,2023-03-16 00:57:08,Marketplace,Lifestyle,Relógio de Parede Premium Verde,4,332.08,1328.32,0.0,1328.32,622.48,40.63,Cartão de Crédito,Aprovado,665.21,11,False,Não se aplica
ORD-043705,CLI-01729,SKU-01731,2023-03-16 00:59:48,Orgânico,Acessórios,Óculos de Sol Moderno Rosa,4,216.63,866.52,303.81,562.71,318.16,0.0,PIX,Aprovado,244.55,2,False,Não se aplica
