sku_id,nome_produto,categoria,subcategoria,fornecedor_id,lead_time_reposicao,custo_unitario,preco_venda_sugerido,estoque_fisico,estoque_reservado,estoque_disponivel,ponto_pedido,data_ultima_entrada,status_disponibilidade,shelf_life_dias,volume_m3
SKU-00919,Lenço Premium Preto,Acessórios,Lenço,FORN-042,57,136.38,392.78,290,72,218,105,2023-03-07,Em Estoque,448,0.2496
SKU-00920,Óleo Corporal Básico Bege,Beleza,Óleo Corporal,FORN-077,56,238.11,720.59,361,108,253,55,2025-03-27,Descontinuado,219,0.4677
SKU-00921,Carteira Delicado Rosa,Acessórios,Carteira,FORN-038,6,152.64,288.29,265,21,244,35,2024-04-20,Em Estoque,448,0.307
SKU-00922,Saia Urban Prata,Moda,Saia,FORN-050,59,378.72,1011.16,67,11,56,46,2023-08-07,Em Estoque,448,0.0218
SKU-00923,Saia Delicado Nude,Moda,Saia,FORN-013,13,54.56,144.46,539,136,403,143,2024-09-21,Em Estoque,448,0.1608
SKU-00924,Protetor Solar Slim Vermelho,Beleza,Protetor Solar,FORN-052,58,163.29,389.4,251,13,238,92,2025-08-20,Em Estoque,474,0.3857
SKU-00925,Planta Artificial Luxo Preto,Lifestyle,Planta Artificial,FORN-025,6,136.71,347.24,460,138,322,54,2025-06-24,Descontinuado,448,0.015
SKU-00926,Mochila Moderno Verde,Acessórios,Mochila,FORN-069,5,333.02,897.38,222,65,157,144,2023-09-12,Em Estoque,448,0.0233
SKU-00927,Saia Clássico Azul,Moda,Saia,FORN-092,55,47.73,91.92,211,1,210,21,2024-04-23,Em Estoque,448,0.1459
SKU-00928,Cinto Luxo Verde,Acessórios,Cinto,FORN-023,11,334.1,733.3,428,102,326,21,2023-03-20,Em Estoque,448,0.3346
SKU-00929,Mochila Urban Nude,Acessórios,Mochila,FORN-091,54,97.85,294.13,377,34,343,114,2025-01-14,Em Estoque,448,0.1892
SKU-00930,Garrafa Térmica Luxo Dourado,Lifestyle,Garrafa Térmica,FORN-033,45,258.08,576.23,356,98,258,124,2023-11-23,Em Estoque,448,0.3192
SKU-00931,Saia Básico Bege,Moda,Saia,FORN-069,10,83.6,232.75,697,177,520,111,2024-09-10,Em Estoque,448,0.2855
SKU-00932,Calça Jeans Edição Limitada Azul,Moda,Calça Jeans,FORN-012,13,341.65,656.4,530,120,410,132,2023-02-08,Descontinuado,448,0.1946
SKU-00933,Legging Delicado Branco,Moda,Legging,FORN-031,11,253.82,584.03,146,2,144,138,2023-04-24,Em Estoque,448,0.2848
SKU-00934,Brinco Luxo Rosa,Acessórios,Brinco,FORN-023,10,195.57,595.02,28,6,22,107,2023-05-17,Estoque Crítico,448,0.0328
SKU-00935,Jaqueta Oversize Dourado,Moda,Jaqueta,FORN-004,59,46.37,92.43,541,41,500,46,2025-06-02,Em Estoque,448,0.0335
SKU-00936,Sérum Facial Artesanal Bege,Beleza,Sérum Facial,FORN-093,10,160.74,294.09,53,7,46,11,2024-01-19,Em Estoque,576,0.3846
SKU-00937,Jaqueta Delicado Preto,Moda,Jaqueta,FORN-073,47,27.52,80.31,487,98,389,82,2025-10-13,Em Estoque,448,0.3743
SKU-00938,Espelho de Mesa Slim Verde,Lifestyle,Espelho de Mesa,FORN-082,59,202.07,613.83,232,68,164,102,2023-03-10,Em Estoque,448,0.088
SKU-00939,Colar Clássico Verde,Acessórios,Colar,FORN-095,5,184.06,382.8,21,3,18,115,2025-09-28,Estoque Crítico,448,0.1143
SKU-00940,Esfoliante Oversize Azul,Beleza,Esfoliante,FORN-052,58,355.78,831.43,231,56,175,109,2024-06-11,Em Estoque,722,0.1038
SKU-00941,Jaqueta Artesanal Azul,Moda,Jaqueta,FORN-094,56,362.13,897.04,782,95,687,88,2023-07-05,Em Estoque,448,0.2719
SKU-00942,Condicionador Luxo Nude,Beleza,Condicionador,FORN-053,5,95.78,205.0,455,40,415,108,2025-07-06,Em Estoque,204,0.3473
SKU-00943,Esfoliante Clássico Rosa,Beleza,Esfoliante,FORN-096,15,234.08,432.9,205,36,169,60,2023-07-11,Em Estoque,313,0.3815
SKU-00944,Kit Skincare Delicado Nude,Beleza,Kit Skincare,FORN-068,15,352.85,946.31,402,8,394,31,2023-01-28,Em Estoque,519,0.4264
SKU-00945,Blusa de Tricô Moderno Bege,Moda,Blusa de Tricô,FORN-028,9,339.46,740.26,323,57,266,131,2024-12-06,Em Estoque,448,0.0516
SKU-00946,Máscara de Cílios Clássico Vermelho,Beleza,Máscara de Cílios,FORN-016,58,80.15,199.07,240,35,205,73,2023-11-05,Em Estoque,220,0.0687
SKU-00947,Batom Sustentável Bege,Beleza,Batom,FORN-099,5,242.75,772.05,185,28,157,56,2024-01-16,Em Estoque,532,0.4429
SKU-00948,Brinco Básico Bege,Acessórios,Brinco,FORN-018,54,277.4,850.74,56,6,50,92,2024-12-26,Estoque Crítico,448,0.4744
SKU-00949,Camisa Social Delicado Dourado,Moda,Camisa Social,FORN-003,14,358.6,813.44,173,16,157,59,2025-05-17,Em Estoque,448,0.0127
SKU-00950,Vestido Premium Azul,Moda,Vestido,FORN-090,9,119.98,383.2,1167,336,831,127,2025-02-11,Em Estoque,448,0.0662
SKU-00951,Chapéu Premium Nude,Acessórios,Chapéu,FORN-003,9,164.66,501.76,194,24,170,19,2025-11-09,Em Estoque,448,0.1685
SKU-00952,Luminária Edição Limitada Verde,Lifestyle,Luminária,FORN-017,56,293.26,728.4,250,36,214,78,2023-08-22,Em Estoque,448,0.3334
SKU-00953,Regata Básico Preto,Moda,Regata,FORN-017,48,112.33,211.56,642,22,620,29,2023-12-01,Em Estoque,448,0.1712
SKU-00954,Carteira Clássico Nude,Acessórios,Carteira,FORN-081,59,259.78,553.19,340,13,327,41,2023-12-05,Em Estoque,448,0.3733
SKU-00955,Calça Jeans Sport Branco,Moda,Calça Jeans,FORN-001,11,320.81,632.93,51,12,39,92,2025-09-07,Estoque Crítico,448,0.2385
SKU-00956,Saia Artesanal Bege,Moda,Saia,FORN-061,54,297.99,758.95,62,16,46,11,2023-03-07,Em Estoque,448,0.4392
SKU-00957,Protetor Solar Sport Branco,Beleza,Protetor Solar,FORN-090,6,91.52,270.7,387,29,358,51,2024-11-27,Em Estoque,602,0.2538
SKU-00958,Moletom Slim Verde,Moda,Moletom,FORN-095,8,221.61,586.77,699,193,506,51,2023-01-03,Em Estoque,448,0.4514
SKU-00959,Moletom Básico Dourado,Moda,Moletom,FORN-002,15,53.53,136.02,370,77,293,26,2025-05-24,Em Estoque,448,0.2259
SKU-00960,Kit Chá Oversize Dourado,Lifestyle,Kit Chá,FORN-039,12,139.12,444.98,97,7,90,53,2023-12-12,Em Estoque,448,0.4401
SKU-00961,Moletom Sustentável Dourado,Moda,Moletom,FORN-058,49,73.99,207.24,429,35,394,91,2024-11-05,Em Estoque,448,0.008
SKU-00962,Relógio de Parede Clássico Bege,Lifestyle,Relógio de Parede,FORN-076,50,102.46,166.62,241,19,222,79,2024-04-01,Em Estoque,448,0.08
SKU-00963,Planta Artificial Slim Azul,Lifestyle,Planta Artificial,FORN-025,12,250.59,601.07,222,20,202,134,2025-01-12,Em Estoque,448,0.0344
SKU-00964,Saia Artesanal Rosa,Moda,Saia,FORN-019,8,217.13,519.11,221,1,220,88,2025-03-11,Em Estoque,448,0.3423
SKU-00965,Base Líquida Artesanal Bege,Beleza,Base Líquida,FORN-068,9,149.62,328.77,352,16,336,104,2025-08-03,Descontinuado,558,0.2091
SKU-00966,Blusa de Tricô Sport Azul,Moda,Blusa de Tricô,FORN-041,15,367.98,1161.36,287,73,214,94,2025-04-05,Em Estoque,448,0.391
SKU-00967,Protetor Solar Sport Nude,Beleza,Protetor Solar,FORN-079,8,329.06,657.65,288,60,228,14,2024-09-04,Em Estoque,331,0.3122
SKU-00968,Saia Sustentável Nude,Moda,Saia,FORN-094,53,45.43,101.01,197,17,180,46,2024-01-16,Em Estoque,448,0.3169
SKU-00969,Camisa Social Sustentável Prata,Moda,Camisa Social,FORN-019,9,383.53,911.08,321,68,253,61,2025-04-20,Em Estoque,448,0.1485
SKU-00970,Jaqueta Exclusivo Prata,Moda,Jaqueta,FORN-037,8,320.47,729.64,11,1,10,46,2024-01-01,Estoque Crítico,448,0.3262
SKU-00971,Difusor Oversize Dourado,Lifestyle,Difusor,FORN-100,49,189.74,419.56,80,19,61,123,2024-02-09,Estoque Crítico,448,0.2285
SKU-00972,Camisa Social Sustentável Rosa,Moda,Camisa Social,FORN-021,49,142.67,232.14,53,15,38,104,2023-06-27,Estoque Crítico,448,0.3605
SKU-00973,Esfoliante Edição Limitada Verde,Beleza,Esfoliante,FORN-051,7,144.11,423.35,17,5,12,82,2024-10-25,Estoque Crítico,220,0.4417
SKU-00974,Legging Sport Bege,Moda,Legging,FORN-064,6,372.24,678.91,104,15,89,33,2024-06-11,Em Estoque,448,0.1724
SKU-00975,Moletom Exclusivo Preto,Moda,Moletom,FORN-068,11,263.89,589.42,158,5,153,63,2024-03-04,Em Estoque,448,0.4345
SKU-00976,Camiseta Urban Prata,Moda,Camiseta,FORN-004,46,264.3,717.75,624,59,565,49,2023-09-11,Em Estoque,448,0.3782
SKU-00977,Vela Aromática Exclusivo Rosa,Lifestyle,Vela Aromática,FORN-064,5,274.46,745.27,281,8,273,20,2023-10-02,Em Estoque,448,0.2918
SKU-00978,Legging Básico Nude,Moda,Legging,FORN-048,13,361.46,673.29,407,117,290,82,2024-09-12,Em Estoque,448,0.0808
SKU-00979,Camisa Social Slim Verde,Moda,Camisa Social,FORN-026,55,361.21,804.85,666,7,659,124,2025-11-22,Em Estoque,448,0.2034
SKU-00980,Camiseta Edição Limitada Branco,Moda,Camiseta,FORN-096,8,96.05,241.31,765,176,589,64,2025-05-12,Em Estoque,448,0.3243
SKU-00981,Shorts Moderno Prata,Moda,Shorts,FORN-004,54,24.7,72.31,1137,198,939,93,2024-07-20,Em Estoque,448,0.4605
SKU-00982,Kit Skincare Slim Azul,Beleza,Kit Skincare,FORN-010,48,356.08,1055.52,317,6,311,12,2024-01-10,Em Estoque,343,0.0495
SKU-00983,Esfoliante Moderno Vermelho,Beleza,Esfoliante,FORN-095,10,48.92,110.95,11,2,9,18,2023-05-05,Estoque Crítico,449,0.229
SKU-00984,Pulseira Básico Preto,Acessórios,Pulseira,FORN-061,50,25.45,44.23,120,29,91,79,2024-01-23,Em Estoque,448,0.0326
SKU-00985,Garrafa Térmica Básico Vermelho,Lifestyle,Garrafa Térmica,FORN-087,11,31.36,75.13,425,119,306,115,2023-01-19,Em Estoque,448,0.3286
SKU-00986,Colar Sport Rosa,Acessórios,Colar,FORN-093,12,97.03,196.74,343,34,309,58,2023-12-15,Em Estoque,448,0.4979
SKU-00987,Camisa Social Luxo Vermelho,Moda,Camisa Social,FORN-072,12,320.95,880.98,772,22,750,104,2024-08-18,Em Estoque,448,0.3296
SKU-00988,Perfume Exclusivo Bege,Beleza,Perfume,FORN-042,56,174.66,441.6,190,29,161,98,2024-03-27,Em Estoque,597,0.1808
SKU-00989,Kit Skincare Slim Bege,Beleza,Kit Skincare,FORN-043,10,265.28,615.78,276,21,255,20,2024-09-28,Em Estoque,328,0.2998
SKU-00990,Sombra Clássico Nude,Beleza,Sombra,FORN-018,51,333.38,744.82,421,53,368,38,2025-09-02,Em Estoque,440,0.4673
SKU-00991,Porta-Retrato Sport Azul,Lifestyle,Porta-Retrato,FORN-088,10,205.89,436.65,428,95,333,150,2024-09-22,Em Estoque,448,0.1103
SKU-00992,Batom Sport Branco,Beleza,Batom,FORN-029,59,79.17,214.58,0,0,0,10,2025-02-16,Ruptura,253,0.3478
SKU-00993,Moletom Slim Azul,Moda,Moletom,FORN-070,48,381.59,727.16,523,53,470,57,2025-02-03,Em Estoque,448,0.4756
SKU-00994,Óleo Corporal Urban Vermelho,Beleza,Óleo Corporal,FORN-002,14,134.08,297.71,106,19,87,119,2025-10-16,Estoque Crítico,222,0.3399
SKU-00995,Pochete Oversize Verde,Acessórios,Pochete,FORN-004,53,286.24,852.39,196,48,148,147,2023-07-23,Em Estoque,448,0.4404
SKU-00996,Cinto Sustentável Preto,Acessórios,Cinto,FORN-049,5,385.85,1085.97,44,7,37,74,2025-02-03,Estoque Crítico,448,0.1234
SKU-00997,Relógio de Parede Básico Dourado,Lifestyle,Relógio de Parede,FORN-049,10,111.72,354.64,17,2,15,89,2025-12-28,Estoque Crítico,448,0.2261
SKU-00998,Base Líquida Premium Bege,Beleza,Base Líquida,FORN-076,45,375.5,867.81,257,23,234,128,2024-12-19,Em Estoque,229,0.1273
SKU-00999,Regata Sustentável Bege,Moda,Regata,FORN-058,54,344.35,572.9,615,28,587,49,2023-04-16,Em Estoque,448,0.0038
SKU-01000,Relógio de Parede Clássico Vermelho,Lifestyle,Relógio de Parede,FORN-006,54,89.42,191.73,349,74,275,136,2023-12-15,Em Estoque,448,0.4741
SKU-01001,Vestido Clássico Bege,Moda,Vestido,FORN-095,14,233.85,538.08,375,55,320,15,2025-09-23,Em Estoque,448,0.2722
SKU-01002,Sérum Facial Slim Vermelho,Beleza,Sérum Facial,FORN-072,11,45.44,79.05,449,91,358,131,2024-09-08,Em Estoque,320,0.0614
SKU-01003,Camisa Social Clássico Azul,Moda,Camisa Social,FORN-058,56,231.8,548.12,823,29,794,20,2023-04-05,Em Estoque,448,0.3736
SKU-01004,Óleo Corporal Premium Prata,Beleza,Óleo Corporal,FORN-002,6,219.33,444.24,271,1,270,87,2023-06-08,Em Estoque,398,0.0951
SKU-01005,Blush Moderno Branco,Beleza,Blush,FORN-023,11,230.15,599.14,439,18,421,47,2025-03-28,Em Estoque,249,0.2394
SKU-01006,Carteira Artesanal Bege,Acessórios,Carteira,FORN-032,15,306.3,901.63,185,14,171,77,2024-01-25,Em Estoque,448,0.4355
SKU-01007,Vela Aromática Moderno Verde,Lifestyle,Vela Aromática,FORN-051,12,250.45,748.12,383,16,367,132,2025-09-14,Em Estoque,448,0.378
SKU-01008,Camisa Social Exclusivo Rosa,Moda,Camisa Social,FORN-064,6,184.44,304.23,67,4,63,20,2024-05-13,Em Estoque,448,0.3254
SKU-01009,Brinco Slim Prata,Acessórios,Brinco,FORN-078,10,369.34,1096.43,240,65,175,134,2024-12-19,Em Estoque,448,0.4618
SKU-01010,Esfoliante Delicado Nude,Beleza,Esfoliante,FORN-018,60,148.09,400.77,0,0,0,146,2025-10-21,Ruptura,454,0.4671
SKU-01011,Chapéu Exclusivo Azul,Acessórios,Chapéu,FORN-041,10,364.74,913.9,178,19,159,59,2024-09-22,Em Estoque,448,0.1327
SKU-01012,Esfoliante Moderno Nude,Beleza,Esfoliante,FORN-018,54,92.19,248.69,364,69,295,92,2023-08-19,Em Estoque,478,0.3197
SKU-01013,Top Luxo Verde,Moda,Top,FORN-024,60,162.5,361.82,734,145,589,127,2025-06-05,Em Estoque,448,0.037
SKU-01014,Moletom Luxo Prata,Moda,Moletom,FORN-051,5,45.29,131.3,260,58,202,150,2025-05-17,Em Estoque,448,0.1004
SKU-01015,Moletom Urban Dourado,Moda,Moletom,FORN-077,48,201.02,446.07,525,92,433,23,2023-02-09,Em Estoque,448,0.2681
SKU-01016,Calça Jeans Sport Vermelho,Moda,Calça Jeans,FORN-027,5,358.7,899.08,1039,141,898,82,2024-04-08,Em Estoque,448,0.3022
SKU-01017,Planta Artificial Oversize Azul,Lifestyle,Planta Artificial,FORN-020,45,230.41,485.42,112,10,102,108,2023-09-20,Estoque Crítico,448,0.0097
SKU-01018,Camisa Social Sport Nude,Moda,Camisa Social,FORN-035,12,67.33,134.25,870,84,786,54,2023-05-04,Descontinuado,448,0.3359
SKU-01019,Kit Skincare Luxo Vermelho,Beleza,Kit Skincare,FORN-058,51,108.23,319.89,209,45,164,123,2024-03-24,Em Estoque,569,0.0125
SKU-01020,Garrafa Térmica Urban Dourado,Lifestyle,Garrafa Térmica,FORN-056,13,150.07,245.09,259,49,210,123,2025-04-12,Em Estoque,448,0.0396
SKU-01021,Relógio de Parede Edição Limitada Bege,Lifestyle,Relógio de Parede,FORN-052,51,102.81,222.61,140,15,125,84,2023-07-20,Em Estoque,448,0.4804
SKU-01022,Espelho de Mesa Moderno Branco,Lifestyle,Espelho de Mesa,FORN-058,45,167.77,361.09,195,1,194,135,2024-12-15,Em Estoque,448,0.0456
SKU-01023,Jaqueta Slim Verde,Moda,Jaqueta,FORN-034,60,80.08,156.21,599,153,446,145,2023-01-13,Em Estoque,448,0.3806
SKU-01024,Vestido Básico Nude,Moda,Vestido,FORN-090,13,39.02,67.38,261,37,224,46,2024-05-28,Em Estoque,448,0.1153
SKU-01025,Regata Básico Azul,Moda,Regata,FORN-012,14,39.82,105.42,961,240,721,118,2023-04-01,Em Estoque,448,0.0985
SKU-01026,Difusor Delicado Branco,Lifestyle,Difusor,FORN-035,7,222.9,634.48,283,47,236,55,2023-09-06,Em Estoque,448,0.0054
SKU-01027,Colar Exclusivo Preto,Acessórios,Colar,FORN-065,13,360.04,802.92,85,1,84,130,2023-03-08,Estoque Crítico,448,0.431
SKU-01028,Espelho de Mesa Delicado Rosa,Lifestyle,Espelho de Mesa,FORN-060,8,192.88,527.78,365,31,334,51,2025-10-25,Descontinuado,448,0.4914
SKU-01029,Shorts Sustentável Prata,Moda,Shorts,FORN-063,15,306.62,760.57,743,134,609,129,2025-09-12,Em Estoque,448,0.2892
SKU-01030,Luminária Delicado Rosa,Lifestyle,Luminária,FORN-068,11,83.42,247.98,64,1,63,62,2023-10-12,Em Estoque,448,0.0587
SKU-01031,Mochila Edição Limitada Rosa,Acessórios,Mochila,FORN-048,5,139.53,267.61,8,0,8,121,2025-03-15,Estoque Crítico,448,0.4327
SKU-01032,Porta-Retrato Urban Rosa,Lifestyle,Porta-Retrato,FORN-051,8,74.08,225.26,462,112,350,74,2024-07-15,Em Estoque,448,0.1864
SKU-01033,Vestido Edição Limitada Preto,Moda,Vestido,FORN-032,7,360.87,1110.18,302,44,258,129,2024-11-28,Em Estoque,448,0.2995
SKU-01034,Perfume Exclusivo Dourado,Beleza,Perfume,FORN-006,60,45.75,97.46,158,32,126,52,2023-02-05,Em Estoque,241,0.0133
SKU-01035,Regata Oversize Preto,Moda,Regata,FORN-058,57,146.94,379.21,355,36,319,104,2023-09-19,Em Estoque,448,0.2198
SKU-01036,Condicionador Exclusivo Preto,Beleza,Condicionador,FORN-086,13,296.89,744.05,34,2,32,106,2024-11-23,Estoque Crítico,630,0.366
SKU-01037,Máscara de Cílios Clássico Azul,Beleza,Máscara de Cílios,FORN-012,14,165.88,370.08,21,0,21,87,2023-03-07,Estoque Crítico,608,0.2851
SKU-01038,Máscara de Cílios Edição Limitada Prata,Beleza,Máscara de Cílios,FORN-073,53,396.36,767.74,33,2,31,19,2024-12-16,Em Estoque,349,0.4625
SKU-01039,Base Líquida Urban Dourado,Beleza,Base Líquida,FORN-044,14,296.61,651.17,240,33,207,150,2025-06-21,Em Estoque,719,0.0786
SKU-01040,Espelho de Mesa Exclusivo Rosa,Lifestyle,Espelho de Mesa,FORN-077,52,105.96,173.3,247,34,213,94,2025-05-16,Em Estoque,448,0.4957
SKU-01041,Camisa Social Slim Rosa,Moda,Camisa Social,FORN-014,7,230.91,681.46,224,31,193,128,2023-02-23,Em Estoque,448,0.1821
SKU-01042,Luminária Artesanal Verde,Lifestyle,Luminária,FORN-039,6,112.15,291.24,485,16,469,90,2023-07-13,Em Estoque,448,0.0779
SKU-01043,Sérum Facial Oversize Verde,Beleza,Sérum Facial,FORN-016,54,109.56,329.4,251,50,201,64,2024-07-28,Em Estoque,348,0.1687
SKU-01044,Kit Skincare Edição Limitada Branco,Beleza,Kit Skincare,FORN-013,6,51.28,142.55,76,17,59,119,2024-02-26,Estoque Crítico,335,0.4959
SKU-01045,Vestido Premium Bege,Moda,Vestido,FORN-038,10,277.92,852.92,716,146,570,32,2023-03-10,Em Estoque,448,0.0204
SKU-01046,Sérum Facial Artesanal Preto,Beleza,Sérum Facial,FORN-025,7,360.88,1053.3,251,13,238,78,2025-05-20,Em Estoque,253,0.4161
SKU-01047,Calça Jeans Sustentável Nude,Moda,Calça Jeans,FORN-034,50,264.52,719.47,98,7,91,82,2023-07-28,Em Estoque,448,0.0822
SKU-01048,Blush Oversize Prata,Beleza,Blush,FORN-040,9,268.33,779.07,214,30,184,89,2025-06-07,Em Estoque,332,0.3519
SKU-01049,Camiseta Artesanal Branco,Moda,Camiseta,FORN-019,6,399.33,719.5,1188,170,1018,91,2025-04-23,Em Estoque,448,0.2055
SKU-01050,Cinto Urban Prata,Acessórios,Cinto,FORN-094,54,376.23,728.24,242,4,238,103,2023-07-07,Em Estoque,448,0.0254
SKU-01051,Almofada Edição Limitada Bege,Lifestyle,Almofada,FORN-064,12,270.17,604.1,363,41,322,125,2023-06-24,Em Estoque,448,0.2118
SKU-01052,Camisa Social Luxo Bege,Moda,Camisa Social,FORN-001,7,382.63,866.76,498,85,413,47,2023-03-08,Em Estoque,448,0.2482
SKU-01053,Jaqueta Sport Bege,Moda,Jaqueta,FORN-054,46,312.93,816.89,728,157,571,105,2024-01-04,Em Estoque,448,0.4123
SKU-01054,Protetor Solar Clássico Verde,Beleza,Protetor Solar,FORN-088,15,345.95,965.37,140,33,107,110,2025-10-20,Estoque Crítico,381,0.218
SKU-01055,Bolsa de Couro Sustentável Nude,Acessórios,Bolsa de Couro,FORN-071,9,224.74,631.35,22,2,20,95,2023-07-19,Estoque Crítico,448,0.3139
SKU-01056,Kit Chá Luxo Vermelho,Lifestyle,Kit Chá,FORN-060,14,237.32,730.22,427,57,370,125,2024-05-21,Em Estoque,448,0.4086
SKU-01057,Espelho de Mesa Slim Vermelho,Lifestyle,Espelho de Mesa,FORN-034,45,221.68,369.07,487,115,372,71,2024-01-14,Descontinuado,448,0.039
SKU-01058,Planta Artificial Luxo Prata,Lifestyle,Planta Artificial,FORN-054,45,210.67,658.17,406,98,308,88,2025-11-02,Em Estoque,448,0.2905
SKU-01059,Perfume Slim Branco,Beleza,Perfume,FORN-031,11,233.09,495.49,279,83,196,61,2023-11-14,Em Estoque,431,0.4733
SKU-01060,Vestido Sport Rosa,Moda,Vestido,FORN-022,54,275.29,623.51,567,92,475,34,2024-05-18,Em Estoque,448,0.3199
SKU-01061,Vestido Luxo Branco,Moda,Vestido,FORN-001,8,45.07,127.66,776,45,731,39,2024-06-04,Em Estoque,448,0.4178
SKU-01062,Perfume Básico Dourado,Beleza,Perfume,FORN-086,14,125.75,217.95,403,11,392,100,2023-07-26,Em Estoque,436,0.3629
SKU-01063,Chapéu Delicado Branco,Acessórios,Chapéu,FORN-009,7,75.41,140.0,417,88,329,146,2023-08-25,Em Estoque,448,0.0159
SKU-01064,Mochila Básico Prata,Acessórios,Mochila,FORN-100,57,100.7,191.76,326,61,265,27,2025-04-27,Em Estoque,448,0.4565
SKU-01065,Condicionador Sustentável Vermelho,Beleza,Condicionador,FORN-042,56,95.66,159.48,231,24,207,10,2025-06-01,Em Estoque,526,0.2084
SKU-01066,Caderno Luxo Dourado,Lifestyle,Caderno,FORN-011,7,340.35,868.38,287,14,273,44,2024-08-18,Em Estoque,448,0.3632
SKU-01067,Camisa Social Delicado Preto,Moda,Camisa Social,FORN-082,55,113.49,279.11,435,27,408,24,2024-11-05,Em Estoque,448,0.408
SKU-01068,Colar Oversize Vermelho,Acessórios,Colar,FORN-010,56,48.54,101.61,153,26,127,15,2023-05-11,Em Estoque,448,0.0474
SKU-01069,Regata Artesanal Nude,Moda,Regata,FORN-013,10,63.08,199.3,786,227,559,41,2023-10-07,Em Estoque,448,0.0403
SKU-01070,Shorts Luxo Prata,Moda,Shorts,FORN-097,13,366.93,633.86,729,147,582,149,2024-09-22,Em Estoque,448,0.4478
SKU-01071,Vela Aromática Slim Vermelho,Lifestyle,Vela Aromática,FORN-012,15,146.64,408.5,70,2,68,34,2025-01-04,Em Estoque,448,0.0222
SKU-01072,Luminária Exclusivo Branco,Lifestyle,Luminária,FORN-034,50,244.52,610.79,406,31,375,30,2024-03-06,Em Estoque,448,0.2849
SKU-01073,Cinto Delicado Preto,Acessórios,Cinto,FORN-061,51,296.92,535.25,377,105,272,140,2023-07-01,Em Estoque,448,0.4377
SKU-01074,Sombra Delicado Azul,Beleza,Sombra,FORN-064,13,110.41,252.57,313,85,228,109,2023-09-10,Em Estoque,594,0.4869
SKU-01075,Kit Skincare Slim Rosa,Beleza,Kit Skincare,FORN-032,14,345.33,621.4,215,32,183,137,2023-02-13,Em Estoque,439,0.346
SKU-01076,Esfoliante Artesanal Branco,Beleza,Esfoliante,FORN-086,8,70.33,117.05,127,2,125,28,2025-07-05,Em Estoque,463,0.4797
SKU-01077,Esfoliante Moderno Branco,Beleza,Esfoliante,FORN-090,5,177.08,380.04,228,18,210,47,2025-11-26,Em Estoque,557,0.1632
SKU-01078,Esfoliante Exclusivo Rosa,Beleza,Esfoliante,FORN-057,15,96.59,252.69,105,24,81,100,2023-11-28,Estoque Crítico,428,0.2455
SKU-01079,Mochila Premium Rosa,Acessórios,Mochila,FORN-001,11,196.16,333.13,455,15,440,127,2025-05-07,Em Estoque,448,0.4408
SKU-01080,Shorts Clássico Vermelho,Moda,Shorts,FORN-099,5,199.83,563.56,66,11,55,87,2025-04-15,Estoque Crítico,448,0.1013
SKU-01081,Pochete Edição Limitada Rosa,Acessórios,Pochete,FORN-021,60,103.81,316.38,8,0,8,134,2024-04-18,Estoque Crítico,448,0.2553
SKU-01082,Carteira Slim Verde,Acessórios,Carteira,FORN-067,53,282.16,574.17,337,66,271,89,2025-07-01,Em Estoque,448,0.4786
SKU-01083,Shorts Slim Azul,Moda,Shorts,FORN-097,15,373.92,1110.3,588,135,453,56,2025-08-17,Descontinuado,448,0.4794
SKU-01084,Legging Delicado Prata,Moda,Legging,FORN-054,55,20.55,39.24,111,27,84,74,2025-05-19,Em Estoque,448,0.2016
SKU-01085,Espelho de Mesa Artesanal Nude,Lifestyle,Espelho de Mesa,FORN-046,48,164.37,427.26,455,62,393,93,2023-06-12,Em Estoque,448,0.1213
SKU-01086,Jaqueta Edição Limitada Prata,Moda,Jaqueta,FORN-003,6,59.21,179.61,236,5,231,62,2024-07-18,Em Estoque,448,0.0372
SKU-01087,Planta Artificial Sustentável Bege,Lifestyle,Planta Artificial,FORN-029,51,103.02,180.8,131,0,131,114,2023-05-21,Em Estoque,448,0.2255
SKU-01088,Blusa de Tricô Moderno Nude,Moda,Blusa de Tricô,FORN-016,47,326.06,934.41,549,61,488,21,2024-12-09,Em Estoque,448,0.329
SKU-01089,Vela Aromática Luxo Dourado,Lifestyle,Vela Aromática,FORN-028,11,357.24,628.8,257,74,183,68,2025-05-01,Em Estoque,448,0.1751
SKU-01090,Blush Exclusivo Bege,Beleza,Blush,FORN-004,48,392.67,987.46,341,35,306,59,2023-03-08,Em Estoque,380,0.4138
SKU-01091,Shorts Sustentável Preto,Moda,Shorts,FORN-085,59,105.74,191.94,120,13,107,103,2025-05-27,Em Estoque,448,0.0778
SKU-01092,Vestido Sustentável Vermelho,Moda,Vestido,FORN-001,7,162.32,398.15,700,107,593,37,2023-03-07,Em Estoque,448,0.2081
SKU-01093,Sombra Luxo Bege,Beleza,Sombra,FORN-035,13,291.21,877.74,271,75,196,94,2024-03-27,Em Estoque,725,0.3306
SKU-01094,Saia Edição Limitada Bege,Moda,Saia,FORN-079,12,126.09,254.24,219,2,217,60,2024-05-13,Em Estoque,448,0.233
